Frame,Segmentation
/home/shobot/Shahbaz_project/SAR_RARP50_challenge/Database/Train/video_16/frames/000002340.png,/home/shobot/Shahbaz_project/SAR_RARP50_challenge/Database/Train/video_16/segmentation/000002340.png
/home/shobot/Shahbaz_project/SAR_RARP50_challenge/Database/Train/video_16/frames/000022440.png,/home/shobot/Shahbaz_project/SAR_RARP50_challenge/Database/Train/video_16/segmentation/000022440.png
/home/shobot/Shahbaz_project/SAR_RARP50_challenge/Database/Train/video_16/frames/000014100.png,/home/shobot/Shahbaz_project/SAR_RARP50_challenge/Database/Train/video_16/segmentation/000014100.png
/home/shobot/Shahbaz_project/SAR_RARP50_challenge/Database/Train/video_16/frames/000021840.png,/home/shobot/Shahbaz_project/SAR_RARP50_challenge/Database/Train/video_16/segmentation/000021840.png
/home/shobot/Shahbaz_project/SAR_RARP50_challenge/Database/Train/video_16/frames/000009420.png,/home/shobot/Shahbaz_project/SAR_RARP50_challenge/Database/Train/video_16/segmentation/000009420.png
/home/shobot/Shahbaz_project/SAR_RARP50_challenge/Database/Train/video_16/frames/000012300.png,/home/shobot/Shahbaz_project/SAR_RARP50_challenge/Database/Train/video_16/segmentation/000012300.png
/home/shobot/Shahbaz_project/SAR_RARP50_challenge/Database/Train/video_16/frames/000004800.png,/home/shobot/Shahbaz_project/SAR_RARP50_challenge/Database/Train/video_16/segmentation/000004800.png
/home/shobot/Shahbaz_project/SAR_RARP50_challenge/Database/Train/video_16/frames/000015240.png,/home/shobot/Shahbaz_project/SAR_RARP50_challenge/Database/Train/video_16/segmentation/000015240.png
/home/shobot/Shahbaz_project/SAR_RARP50_challenge/Database/Train/video_16/frames/000000660.png,/home/shobot/Shahbaz_project/SAR_RARP50_challenge/Database/Train/video_16/segmentation/000000660.png
/home/shobot/Shahbaz_project/SAR_RARP50_challenge/Database/Train/video_16/frames/000003060.png,/home/shobot/Shahbaz_project/SAR_RARP50_challenge/Database/Train/video_16/segmentation/000003060.png
/home/shobot/Shahbaz_project/SAR_RARP50_challenge/Database/Train/video_16/frames/000022920.png,/home/shobot/Shahbaz_project/SAR_RARP50_challenge/Database/Train/video_16/segmentation/000022920.png
/home/shobot/Shahbaz_project/SAR_RARP50_challenge/Database/Train/video_16/frames/000008940.png,/home/shobot/Shahbaz_project/SAR_RARP50_challenge/Database/Train/video_16/segmentation/000008940.png
/home/shobot/Shahbaz_project/SAR_RARP50_challenge/Database/Train/video_16/frames/000002280.png,/home/shobot/Shahbaz_project/SAR_RARP50_challenge/Database/Train/video_16/segmentation/000002280.png
/home/shobot/Shahbaz_project/SAR_RARP50_challenge/Database/Train/video_16/frames/000016380.png,/home/shobot/Shahbaz_project/SAR_RARP50_challenge/Database/Train/video_16/segmentation/000016380.png
/home/shobot/Shahbaz_project/SAR_RARP50_challenge/Database/Train/video_16/frames/000000360.png,/home/shobot/Shahbaz_project/SAR_RARP50_challenge/Database/Train/video_16/segmentation/000000360.png
/home/shobot/Shahbaz_project/SAR_RARP50_challenge/Database/Train/video_16/frames/000016200.png,/home/shobot/Shahbaz_project/SAR_RARP50_challenge/Database/Train/video_16/segmentation/000016200.png
/home/shobot/Shahbaz_project/SAR_RARP50_challenge/Database/Train/video_16/frames/000006720.png,/home/shobot/Shahbaz_project/SAR_RARP50_challenge/Database/Train/video_16/segmentation/000006720.png
/home/shobot/Shahbaz_project/SAR_RARP50_challenge/Database/Train/video_16/frames/000019260.png,/home/shobot/Shahbaz_project/SAR_RARP50_challenge/Database/Train/video_16/segmentation/000019260.png
/home/shobot/Shahbaz_project/SAR_RARP50_challenge/Database/Train/video_16/frames/000004740.png,/home/shobot/Shahbaz_project/SAR_RARP50_challenge/Database/Train/video_16/segmentation/000004740.png
/home/shobot/Shahbaz_project/SAR_RARP50_challenge/Database/Train/video_16/frames/000002100.png,/home/shobot/Shahbaz_project/SAR_RARP50_challenge/Database/Train/video_16/segmentation/000002100.png
/home/shobot/Shahbaz_project/SAR_RARP50_challenge/Database/Train/video_16/frames/000012240.png,/home/shobot/Shahbaz_project/SAR_RARP50_challenge/Database/Train/video_16/segmentation/000012240.png
/home/shobot/Shahbaz_project/SAR_RARP50_challenge/Database/Train/video_16/frames/000000600.png,/home/shobot/Shahbaz_project/SAR_RARP50_challenge/Database/Train/video_16/segmentation/000000600.png
/home/shobot/Shahbaz_project/SAR_RARP50_challenge/Database/Train/video_16/frames/000017640.png,/home/shobot/Shahbaz_project/SAR_RARP50_challenge/Database/Train/video_16/segmentation/000017640.png
/home/shobot/Shahbaz_project/SAR_RARP50_challenge/Database/Train/video_16/frames/000004080.png,/home/shobot/Shahbaz_project/SAR_RARP50_challenge/Database/Train/video_16/segmentation/000004080.png
/home/shobot/Shahbaz_project/SAR_RARP50_challenge/Database/Train/video_16/frames/000005400.png,/home/shobot/Shahbaz_project/SAR_RARP50_challenge/Database/Train/video_16/segmentation/000005400.png
/home/shobot/Shahbaz_project/SAR_RARP50_challenge/Database/Train/video_16/frames/000007680.png,/home/shobot/Shahbaz_project/SAR_RARP50_challenge/Database/Train/video_16/segmentation/000007680.png
/home/shobot/Shahbaz_project/SAR_RARP50_challenge/Database/Train/video_16/frames/000005940.png,/home/shobot/Shahbaz_project/SAR_RARP50_challenge/Database/Train/video_16/segmentation/000005940.png
/home/shobot/Shahbaz_project/SAR_RARP50_challenge/Database/Train/video_16/frames/000014700.png,/home/shobot/Shahbaz_project/SAR_RARP50_challenge/Database/Train/video_16/segmentation/000014700.png
/home/shobot/Shahbaz_project/SAR_RARP50_challenge/Database/Train/video_16/frames/000022200.png,/home/shobot/Shahbaz_project/SAR_RARP50_challenge/Database/Train/video_16/segmentation/000022200.png
/home/shobot/Shahbaz_project/SAR_RARP50_challenge/Database/Train/video_16/frames/000009660.png,/home/shobot/Shahbaz_project/SAR_RARP50_challenge/Database/Train/video_16/segmentation/000009660.png
/home/shobot/Shahbaz_project/SAR_RARP50_challenge/Database/Train/video_16/frames/000019200.png,/home/shobot/Shahbaz_project/SAR_RARP50_challenge/Database/Train/video_16/segmentation/000019200.png
/home/shobot/Shahbaz_project/SAR_RARP50_challenge/Database/Train/video_16/frames/000011220.png,/home/shobot/Shahbaz_project/SAR_RARP50_challenge/Database/Train/video_16/segmentation/000011220.png
/home/shobot/Shahbaz_project/SAR_RARP50_challenge/Database/Train/video_16/frames/000020040.png,/home/shobot/Shahbaz_project/SAR_RARP50_challenge/Database/Train/video_16/segmentation/000020040.png
/home/shobot/Shahbaz_project/SAR_RARP50_challenge/Database/Train/video_16/frames/000003660.png,/home/shobot/Shahbaz_project/SAR_RARP50_challenge/Database/Train/video_16/segmentation/000003660.png
/home/shobot/Shahbaz_project/SAR_RARP50_challenge/Database/Train/video_16/frames/000013080.png,/home/shobot/Shahbaz_project/SAR_RARP50_challenge/Database/Train/video_16/segmentation/000013080.png
/home/shobot/Shahbaz_project/SAR_RARP50_challenge/Database/Train/video_16/frames/000009840.png,/home/shobot/Shahbaz_project/SAR_RARP50_challenge/Database/Train/video_16/segmentation/000009840.png
/home/shobot/Shahbaz_project/SAR_RARP50_challenge/Database/Train/video_16/frames/000008580.png,/home/shobot/Shahbaz_project/SAR_RARP50_challenge/Database/Train/video_16/segmentation/000008580.png
/home/shobot/Shahbaz_project/SAR_RARP50_challenge/Database/Train/video_16/frames/000011400.png,/home/shobot/Shahbaz_project/SAR_RARP50_challenge/Database/Train/video_16/segmentation/000011400.png
/home/shobot/Shahbaz_project/SAR_RARP50_challenge/Database/Train/video_16/frames/000018300.png,/home/shobot/Shahbaz_project/SAR_RARP50_challenge/Database/Train/video_16/segmentation/000018300.png
/home/shobot/Shahbaz_project/SAR_RARP50_challenge/Database/Train/video_16/frames/000004860.png,/home/shobot/Shahbaz_project/SAR_RARP50_challenge/Database/Train/video_16/segmentation/000004860.png
/home/shobot/Shahbaz_project/SAR_RARP50_challenge/Database/Train/video_16/frames/000008880.png,/home/shobot/Shahbaz_project/SAR_RARP50_challenge/Database/Train/video_16/segmentation/000008880.png
/home/shobot/Shahbaz_project/SAR_RARP50_challenge/Database/Train/video_16/frames/000003540.png,/home/shobot/Shahbaz_project/SAR_RARP50_challenge/Database/Train/video_16/segmentation/000003540.png
/home/shobot/Shahbaz_project/SAR_RARP50_challenge/Database/Train/video_16/frames/000021240.png,/home/shobot/Shahbaz_project/SAR_RARP50_challenge/Database/Train/video_16/segmentation/000021240.png
/home/shobot/Shahbaz_project/SAR_RARP50_challenge/Database/Train/video_16/frames/000016800.png,/home/shobot/Shahbaz_project/SAR_RARP50_challenge/Database/Train/video_16/segmentation/000016800.png
/home/shobot/Shahbaz_project/SAR_RARP50_challenge/Database/Train/video_16/frames/000008400.png,/home/shobot/Shahbaz_project/SAR_RARP50_challenge/Database/Train/video_16/segmentation/000008400.png
/home/shobot/Shahbaz_project/SAR_RARP50_challenge/Database/Train/video_16/frames/000018720.png,/home/shobot/Shahbaz_project/SAR_RARP50_challenge/Database/Train/video_16/segmentation/000018720.png
/home/shobot/Shahbaz_project/SAR_RARP50_challenge/Database/Train/video_16/frames/000017340.png,/home/shobot/Shahbaz_project/SAR_RARP50_challenge/Database/Train/video_16/segmentation/000017340.png
/home/shobot/Shahbaz_project/SAR_RARP50_challenge/Database/Train/video_16/frames/000005520.png,/home/shobot/Shahbaz_project/SAR_RARP50_challenge/Database/Train/video_16/segmentation/000005520.png
/home/shobot/Shahbaz_project/SAR_RARP50_challenge/Database/Train/video_16/frames/000019440.png,/home/shobot/Shahbaz_project/SAR_RARP50_challenge/Database/Train/video_16/segmentation/000019440.png
/home/shobot/Shahbaz_project/SAR_RARP50_challenge/Database/Train/video_16/frames/000004500.png,/home/shobot/Shahbaz_project/SAR_RARP50_challenge/Database/Train/video_16/segmentation/000004500.png
/home/shobot/Shahbaz_project/SAR_RARP50_challenge/Database/Train/video_16/frames/000000420.png,/home/shobot/Shahbaz_project/SAR_RARP50_challenge/Database/Train/video_16/segmentation/000000420.png
/home/shobot/Shahbaz_project/SAR_RARP50_challenge/Database/Train/video_16/frames/000005880.png,/home/shobot/Shahbaz_project/SAR_RARP50_challenge/Database/Train/video_16/segmentation/000005880.png
/home/shobot/Shahbaz_project/SAR_RARP50_challenge/Database/Train/video_16/frames/000004140.png,/home/shobot/Shahbaz_project/SAR_RARP50_challenge/Database/Train/video_16/segmentation/000004140.png
/home/shobot/Shahbaz_project/SAR_RARP50_challenge/Database/Train/video_16/frames/000020100.png,/home/shobot/Shahbaz_project/SAR_RARP50_challenge/Database/Train/video_16/segmentation/000020100.png
/home/shobot/Shahbaz_project/SAR_RARP50_challenge/Database/Train/video_16/frames/000007920.png,/home/shobot/Shahbaz_project/SAR_RARP50_challenge/Database/Train/video_16/segmentation/000007920.png
/home/shobot/Shahbaz_project/SAR_RARP50_challenge/Database/Train/video_16/frames/000016620.png,/home/shobot/Shahbaz_project/SAR_RARP50_challenge/Database/Train/video_16/segmentation/000016620.png
/home/shobot/Shahbaz_project/SAR_RARP50_challenge/Database/Train/video_16/frames/000022620.png,/home/shobot/Shahbaz_project/SAR_RARP50_challenge/Database/Train/video_16/segmentation/000022620.png
/home/shobot/Shahbaz_project/SAR_RARP50_challenge/Database/Train/video_16/frames/000013740.png,/home/shobot/Shahbaz_project/SAR_RARP50_challenge/Database/Train/video_16/segmentation/000013740.png
/home/shobot/Shahbaz_project/SAR_RARP50_challenge/Database/Train/video_16/frames/000001620.png,/home/shobot/Shahbaz_project/SAR_RARP50_challenge/Database/Train/video_16/segmentation/000001620.png
/home/shobot/Shahbaz_project/SAR_RARP50_challenge/Database/Train/video_16/frames/000017220.png,/home/shobot/Shahbaz_project/SAR_RARP50_challenge/Database/Train/video_16/segmentation/000017220.png
/home/shobot/Shahbaz_project/SAR_RARP50_challenge/Database/Train/video_16/frames/000008760.png,/home/shobot/Shahbaz_project/SAR_RARP50_challenge/Database/Train/video_16/segmentation/000008760.png
/home/shobot/Shahbaz_project/SAR_RARP50_challenge/Database/Train/video_16/frames/000009960.png,/home/shobot/Shahbaz_project/SAR_RARP50_challenge/Database/Train/video_16/segmentation/000009960.png
/home/shobot/Shahbaz_project/SAR_RARP50_challenge/Database/Train/video_16/frames/000007560.png,/home/shobot/Shahbaz_project/SAR_RARP50_challenge/Database/Train/video_16/segmentation/000007560.png
/home/shobot/Shahbaz_project/SAR_RARP50_challenge/Database/Train/video_16/frames/000015060.png,/home/shobot/Shahbaz_project/SAR_RARP50_challenge/Database/Train/video_16/segmentation/000015060.png
/home/shobot/Shahbaz_project/SAR_RARP50_challenge/Database/Train/video_16/frames/000007080.png,/home/shobot/Shahbaz_project/SAR_RARP50_challenge/Database/Train/video_16/segmentation/000007080.png
/home/shobot/Shahbaz_project/SAR_RARP50_challenge/Database/Train/video_16/frames/000006000.png,/home/shobot/Shahbaz_project/SAR_RARP50_challenge/Database/Train/video_16/segmentation/000006000.png
/home/shobot/Shahbaz_project/SAR_RARP50_challenge/Database/Train/video_16/frames/000021480.png,/home/shobot/Shahbaz_project/SAR_RARP50_challenge/Database/Train/video_16/segmentation/000021480.png
/home/shobot/Shahbaz_project/SAR_RARP50_challenge/Database/Train/video_16/frames/000011760.png,/home/shobot/Shahbaz_project/SAR_RARP50_challenge/Database/Train/video_16/segmentation/000011760.png
/home/shobot/Shahbaz_project/SAR_RARP50_challenge/Database/Train/video_16/frames/000022980.png,/home/shobot/Shahbaz_project/SAR_RARP50_challenge/Database/Train/video_16/segmentation/000022980.png
/home/shobot/Shahbaz_project/SAR_RARP50_challenge/Database/Train/video_16/frames/000003780.png,/home/shobot/Shahbaz_project/SAR_RARP50_challenge/Database/Train/video_16/segmentation/000003780.png
/home/shobot/Shahbaz_project/SAR_RARP50_challenge/Database/Train/video_16/frames/000010620.png,/home/shobot/Shahbaz_project/SAR_RARP50_challenge/Database/Train/video_16/segmentation/000010620.png
/home/shobot/Shahbaz_project/SAR_RARP50_challenge/Database/Train/video_16/frames/000004560.png,/home/shobot/Shahbaz_project/SAR_RARP50_challenge/Database/Train/video_16/segmentation/000004560.png
/home/shobot/Shahbaz_project/SAR_RARP50_challenge/Database/Train/video_16/frames/000012420.png,/home/shobot/Shahbaz_project/SAR_RARP50_challenge/Database/Train/video_16/segmentation/000012420.png
/home/shobot/Shahbaz_project/SAR_RARP50_challenge/Database/Train/video_16/frames/000002400.png,/home/shobot/Shahbaz_project/SAR_RARP50_challenge/Database/Train/video_16/segmentation/000002400.png
/home/shobot/Shahbaz_project/SAR_RARP50_challenge/Database/Train/video_16/frames/000012540.png,/home/shobot/Shahbaz_project/SAR_RARP50_challenge/Database/Train/video_16/segmentation/000012540.png
/home/shobot/Shahbaz_project/SAR_RARP50_challenge/Database/Train/video_16/frames/000014520.png,/home/shobot/Shahbaz_project/SAR_RARP50_challenge/Database/Train/video_16/segmentation/000014520.png
/home/shobot/Shahbaz_project/SAR_RARP50_challenge/Database/Train/video_16/frames/000015360.png,/home/shobot/Shahbaz_project/SAR_RARP50_challenge/Database/Train/video_16/segmentation/000015360.png
/home/shobot/Shahbaz_project/SAR_RARP50_challenge/Database/Train/video_16/frames/000015120.png,/home/shobot/Shahbaz_project/SAR_RARP50_challenge/Database/Train/video_16/segmentation/000015120.png
/home/shobot/Shahbaz_project/SAR_RARP50_challenge/Database/Train/video_16/frames/000018540.png,/home/shobot/Shahbaz_project/SAR_RARP50_challenge/Database/Train/video_16/segmentation/000018540.png
/home/shobot/Shahbaz_project/SAR_RARP50_challenge/Database/Train/video_16/frames/000009480.png,/home/shobot/Shahbaz_project/SAR_RARP50_challenge/Database/Train/video_16/segmentation/000009480.png
/home/shobot/Shahbaz_project/SAR_RARP50_challenge/Database/Train/video_16/frames/000019320.png,/home/shobot/Shahbaz_project/SAR_RARP50_challenge/Database/Train/video_16/segmentation/000019320.png
/home/shobot/Shahbaz_project/SAR_RARP50_challenge/Database/Train/video_16/frames/000017880.png,/home/shobot/Shahbaz_project/SAR_RARP50_challenge/Database/Train/video_16/segmentation/000017880.png
/home/shobot/Shahbaz_project/SAR_RARP50_challenge/Database/Train/video_16/frames/000010680.png,/home/shobot/Shahbaz_project/SAR_RARP50_challenge/Database/Train/video_16/segmentation/000010680.png
/home/shobot/Shahbaz_project/SAR_RARP50_challenge/Database/Train/video_16/frames/000008700.png,/home/shobot/Shahbaz_project/SAR_RARP50_challenge/Database/Train/video_16/segmentation/000008700.png
/home/shobot/Shahbaz_project/SAR_RARP50_challenge/Database/Train/video_16/frames/000022500.png,/home/shobot/Shahbaz_project/SAR_RARP50_challenge/Database/Train/video_16/segmentation/000022500.png
/home/shobot/Shahbaz_project/SAR_RARP50_challenge/Database/Train/video_16/frames/000002220.png,/home/shobot/Shahbaz_project/SAR_RARP50_challenge/Database/Train/video_16/segmentation/000002220.png
/home/shobot/Shahbaz_project/SAR_RARP50_challenge/Database/Train/video_16/frames/000012660.png,/home/shobot/Shahbaz_project/SAR_RARP50_challenge/Database/Train/video_16/segmentation/000012660.png
/home/shobot/Shahbaz_project/SAR_RARP50_challenge/Database/Train/video_16/frames/000017040.png,/home/shobot/Shahbaz_project/SAR_RARP50_challenge/Database/Train/video_16/segmentation/000017040.png
/home/shobot/Shahbaz_project/SAR_RARP50_challenge/Database/Train/video_16/frames/000018000.png,/home/shobot/Shahbaz_project/SAR_RARP50_challenge/Database/Train/video_16/segmentation/000018000.png
/home/shobot/Shahbaz_project/SAR_RARP50_challenge/Database/Train/video_16/frames/000000780.png,/home/shobot/Shahbaz_project/SAR_RARP50_challenge/Database/Train/video_16/segmentation/000000780.png
/home/shobot/Shahbaz_project/SAR_RARP50_challenge/Database/Train/video_16/frames/000008160.png,/home/shobot/Shahbaz_project/SAR_RARP50_challenge/Database/Train/video_16/segmentation/000008160.png
/home/shobot/Shahbaz_project/SAR_RARP50_challenge/Database/Train/video_16/frames/000009300.png,/home/shobot/Shahbaz_project/SAR_RARP50_challenge/Database/Train/video_16/segmentation/000009300.png
/home/shobot/Shahbaz_project/SAR_RARP50_challenge/Database/Train/video_16/frames/000010920.png,/home/shobot/Shahbaz_project/SAR_RARP50_challenge/Database/Train/video_16/segmentation/000010920.png
/home/shobot/Shahbaz_project/SAR_RARP50_challenge/Database/Train/video_16/frames/000009360.png,/home/shobot/Shahbaz_project/SAR_RARP50_challenge/Database/Train/video_16/segmentation/000009360.png
/home/shobot/Shahbaz_project/SAR_RARP50_challenge/Database/Train/video_16/frames/000002580.png,/home/shobot/Shahbaz_project/SAR_RARP50_challenge/Database/Train/video_16/segmentation/000002580.png
/home/shobot/Shahbaz_project/SAR_RARP50_challenge/Database/Train/video_16/frames/000006660.png,/home/shobot/Shahbaz_project/SAR_RARP50_challenge/Database/Train/video_16/segmentation/000006660.png
/home/shobot/Shahbaz_project/SAR_RARP50_challenge/Database/Train/video_16/frames/000015840.png,/home/shobot/Shahbaz_project/SAR_RARP50_challenge/Database/Train/video_16/segmentation/000015840.png
/home/shobot/Shahbaz_project/SAR_RARP50_challenge/Database/Train/video_16/frames/000000900.png,/home/shobot/Shahbaz_project/SAR_RARP50_challenge/Database/Train/video_16/segmentation/000000900.png
/home/shobot/Shahbaz_project/SAR_RARP50_challenge/Database/Train/video_16/frames/000001260.png,/home/shobot/Shahbaz_project/SAR_RARP50_challenge/Database/Train/video_16/segmentation/000001260.png
/home/shobot/Shahbaz_project/SAR_RARP50_challenge/Database/Train/video_16/frames/000021900.png,/home/shobot/Shahbaz_project/SAR_RARP50_challenge/Database/Train/video_16/segmentation/000021900.png
/home/shobot/Shahbaz_project/SAR_RARP50_challenge/Database/Train/video_16/frames/000003420.png,/home/shobot/Shahbaz_project/SAR_RARP50_challenge/Database/Train/video_16/segmentation/000003420.png
/home/shobot/Shahbaz_project/SAR_RARP50_challenge/Database/Train/video_16/frames/000016500.png,/home/shobot/Shahbaz_project/SAR_RARP50_challenge/Database/Train/video_16/segmentation/000016500.png
/home/shobot/Shahbaz_project/SAR_RARP50_challenge/Database/Train/video_16/frames/000013560.png,/home/shobot/Shahbaz_project/SAR_RARP50_challenge/Database/Train/video_16/segmentation/000013560.png
/home/shobot/Shahbaz_project/SAR_RARP50_challenge/Database/Train/video_16/frames/000009600.png,/home/shobot/Shahbaz_project/SAR_RARP50_challenge/Database/Train/video_16/segmentation/000009600.png
/home/shobot/Shahbaz_project/SAR_RARP50_challenge/Database/Train/video_16/frames/000008040.png,/home/shobot/Shahbaz_project/SAR_RARP50_challenge/Database/Train/video_16/segmentation/000008040.png
/home/shobot/Shahbaz_project/SAR_RARP50_challenge/Database/Train/video_16/frames/000011340.png,/home/shobot/Shahbaz_project/SAR_RARP50_challenge/Database/Train/video_16/segmentation/000011340.png
/home/shobot/Shahbaz_project/SAR_RARP50_challenge/Database/Train/video_16/frames/000011280.png,/home/shobot/Shahbaz_project/SAR_RARP50_challenge/Database/Train/video_16/segmentation/000011280.png
/home/shobot/Shahbaz_project/SAR_RARP50_challenge/Database/Train/video_16/frames/000021720.png,/home/shobot/Shahbaz_project/SAR_RARP50_challenge/Database/Train/video_16/segmentation/000021720.png
/home/shobot/Shahbaz_project/SAR_RARP50_challenge/Database/Train/video_16/frames/000011880.png,/home/shobot/Shahbaz_project/SAR_RARP50_challenge/Database/Train/video_16/segmentation/000011880.png
/home/shobot/Shahbaz_project/SAR_RARP50_challenge/Database/Train/video_16/frames/000019500.png,/home/shobot/Shahbaz_project/SAR_RARP50_challenge/Database/Train/video_16/segmentation/000019500.png
/home/shobot/Shahbaz_project/SAR_RARP50_challenge/Database/Train/video_16/frames/000008520.png,/home/shobot/Shahbaz_project/SAR_RARP50_challenge/Database/Train/video_16/segmentation/000008520.png
/home/shobot/Shahbaz_project/SAR_RARP50_challenge/Database/Train/video_16/frames/000013680.png,/home/shobot/Shahbaz_project/SAR_RARP50_challenge/Database/Train/video_16/segmentation/000013680.png
/home/shobot/Shahbaz_project/SAR_RARP50_challenge/Database/Train/video_16/frames/000001140.png,/home/shobot/Shahbaz_project/SAR_RARP50_challenge/Database/Train/video_16/segmentation/000001140.png
/home/shobot/Shahbaz_project/SAR_RARP50_challenge/Database/Train/video_16/frames/000018960.png,/home/shobot/Shahbaz_project/SAR_RARP50_challenge/Database/Train/video_16/segmentation/000018960.png
/home/shobot/Shahbaz_project/SAR_RARP50_challenge/Database/Train/video_16/frames/000022800.png,/home/shobot/Shahbaz_project/SAR_RARP50_challenge/Database/Train/video_16/segmentation/000022800.png
/home/shobot/Shahbaz_project/SAR_RARP50_challenge/Database/Train/video_16/frames/000010980.png,/home/shobot/Shahbaz_project/SAR_RARP50_challenge/Database/Train/video_16/segmentation/000010980.png
/home/shobot/Shahbaz_project/SAR_RARP50_challenge/Database/Train/video_16/frames/000016740.png,/home/shobot/Shahbaz_project/SAR_RARP50_challenge/Database/Train/video_16/segmentation/000016740.png
/home/shobot/Shahbaz_project/SAR_RARP50_challenge/Database/Train/video_16/frames/000007140.png,/home/shobot/Shahbaz_project/SAR_RARP50_challenge/Database/Train/video_16/segmentation/000007140.png
/home/shobot/Shahbaz_project/SAR_RARP50_challenge/Database/Train/video_16/frames/000020400.png,/home/shobot/Shahbaz_project/SAR_RARP50_challenge/Database/Train/video_16/segmentation/000020400.png
/home/shobot/Shahbaz_project/SAR_RARP50_challenge/Database/Train/video_16/frames/000002040.png,/home/shobot/Shahbaz_project/SAR_RARP50_challenge/Database/Train/video_16/segmentation/000002040.png
/home/shobot/Shahbaz_project/SAR_RARP50_challenge/Database/Train/video_16/frames/000003720.png,/home/shobot/Shahbaz_project/SAR_RARP50_challenge/Database/Train/video_16/segmentation/000003720.png
/home/shobot/Shahbaz_project/SAR_RARP50_challenge/Database/Train/video_16/frames/000021120.png,/home/shobot/Shahbaz_project/SAR_RARP50_challenge/Database/Train/video_16/segmentation/000021120.png
/home/shobot/Shahbaz_project/SAR_RARP50_challenge/Database/Train/video_16/frames/000012960.png,/home/shobot/Shahbaz_project/SAR_RARP50_challenge/Database/Train/video_16/segmentation/000012960.png
/home/shobot/Shahbaz_project/SAR_RARP50_challenge/Database/Train/video_16/frames/000016440.png,/home/shobot/Shahbaz_project/SAR_RARP50_challenge/Database/Train/video_16/segmentation/000016440.png
/home/shobot/Shahbaz_project/SAR_RARP50_challenge/Database/Train/video_16/frames/000020520.png,/home/shobot/Shahbaz_project/SAR_RARP50_challenge/Database/Train/video_16/segmentation/000020520.png
/home/shobot/Shahbaz_project/SAR_RARP50_challenge/Database/Train/video_16/frames/000012060.png,/home/shobot/Shahbaz_project/SAR_RARP50_challenge/Database/Train/video_16/segmentation/000012060.png
/home/shobot/Shahbaz_project/SAR_RARP50_challenge/Database/Train/video_16/frames/000004920.png,/home/shobot/Shahbaz_project/SAR_RARP50_challenge/Database/Train/video_16/segmentation/000004920.png
/home/shobot/Shahbaz_project/SAR_RARP50_challenge/Database/Train/video_16/frames/000023040.png,/home/shobot/Shahbaz_project/SAR_RARP50_challenge/Database/Train/video_16/segmentation/000023040.png
/home/shobot/Shahbaz_project/SAR_RARP50_challenge/Database/Train/video_16/frames/000006900.png,/home/shobot/Shahbaz_project/SAR_RARP50_challenge/Database/Train/video_16/segmentation/000006900.png
/home/shobot/Shahbaz_project/SAR_RARP50_challenge/Database/Train/video_16/frames/000013320.png,/home/shobot/Shahbaz_project/SAR_RARP50_challenge/Database/Train/video_16/segmentation/000013320.png
/home/shobot/Shahbaz_project/SAR_RARP50_challenge/Database/Train/video_16/frames/000010560.png,/home/shobot/Shahbaz_project/SAR_RARP50_challenge/Database/Train/video_16/segmentation/000010560.png
/home/shobot/Shahbaz_project/SAR_RARP50_challenge/Database/Train/video_16/frames/000004020.png,/home/shobot/Shahbaz_project/SAR_RARP50_challenge/Database/Train/video_16/segmentation/000004020.png
/home/shobot/Shahbaz_project/SAR_RARP50_challenge/Database/Train/video_16/frames/000003480.png,/home/shobot/Shahbaz_project/SAR_RARP50_challenge/Database/Train/video_16/segmentation/000003480.png
/home/shobot/Shahbaz_project/SAR_RARP50_challenge/Database/Train/video_16/frames/000005700.png,/home/shobot/Shahbaz_project/SAR_RARP50_challenge/Database/Train/video_16/segmentation/000005700.png
/home/shobot/Shahbaz_project/SAR_RARP50_challenge/Database/Train/video_16/frames/000008100.png,/home/shobot/Shahbaz_project/SAR_RARP50_challenge/Database/Train/video_16/segmentation/000008100.png
/home/shobot/Shahbaz_project/SAR_RARP50_challenge/Database/Train/video_16/frames/000000480.png,/home/shobot/Shahbaz_project/SAR_RARP50_challenge/Database/Train/video_16/segmentation/000000480.png
/home/shobot/Shahbaz_project/SAR_RARP50_challenge/Database/Train/video_16/frames/000022560.png,/home/shobot/Shahbaz_project/SAR_RARP50_challenge/Database/Train/video_16/segmentation/000022560.png
/home/shobot/Shahbaz_project/SAR_RARP50_challenge/Database/Train/video_16/frames/000003240.png,/home/shobot/Shahbaz_project/SAR_RARP50_challenge/Database/Train/video_16/segmentation/000003240.png
/home/shobot/Shahbaz_project/SAR_RARP50_challenge/Database/Train/video_16/frames/000021000.png,/home/shobot/Shahbaz_project/SAR_RARP50_challenge/Database/Train/video_16/segmentation/000021000.png
/home/shobot/Shahbaz_project/SAR_RARP50_challenge/Database/Train/video_16/frames/000006600.png,/home/shobot/Shahbaz_project/SAR_RARP50_challenge/Database/Train/video_16/segmentation/000006600.png
/home/shobot/Shahbaz_project/SAR_RARP50_challenge/Database/Train/video_16/frames/000010200.png,/home/shobot/Shahbaz_project/SAR_RARP50_challenge/Database/Train/video_16/segmentation/000010200.png
/home/shobot/Shahbaz_project/SAR_RARP50_challenge/Database/Train/video_16/frames/000001500.png,/home/shobot/Shahbaz_project/SAR_RARP50_challenge/Database/Train/video_16/segmentation/000001500.png
